Row-names,Symbol,logFC,adj-P-Val,data
RP11-944L7.5,NA,-0.323617885,0.708518497, 
RP11-945A11.1,NA,-0.618220212,0.64937398, 
RP11-946L20.4,NA,0.099222538,0.921816666, 
RP11-94A24.1,NA,1.690403887,0.361770019, 
RP11-94B19.5,NA,0,1, 
RP11-94B19.7,NA,0.428790306,0.842482412, 
RP11-94C24.6,NA,-1.013825545,0.635148115, 
RP11-94H18.1,NA,0,1, 
RP11-94H18.2,NA,0,1, 
RP11-94I2.1,NA,0.230948933,0.984070966, 
RP11-955H22.1,NA,0,1, 
RP11-955H22.4,NA,-1.234957321,0.650772034, 
RP11-956E11.1,NA,0.423108866,0.508788868, 
RP11-958F21.1,NA,-0.38279728,0.684518091, 
RP11-958F21.3,NA,0,1, 
RP11-958J22.1,NA,-2.662593918,0.268948302, 
RP11-958N24.1,NA,-0.861381701,0.648045884, 
RP11-958N24.2,NA,-0.556290587,0.949492965, 
RP11-959I15.1,NA,0,1, 
RP11-95I16.2,NA,-0.295841757,0.870943087, 
RP11-95K23.3,NA,0,1, 
RP11-95M5.1,NA,0.505961686,0.787139385, 
RP11-95P13.2,NA,-0.119965315,0.880075147, 
RP11-95P2.1,NA,-0.373936151,0.921816666, 
RP11-960L18.1,NA,-1.60477836,0.284736569, 
RP11-963H4.3,NA,-0.119413284,1, 
RP11-964E11.2,NA,-2.317217251,0.131971128, 
RP11-967K21.1,NA,0.142210709,0.878104496, 
RP11-967K21.2,NA,0,1, 
RP11-968O1.5,NA,-0.300154776,0.720400246, 
RP11-96B2.1,NA,0.020935204,1, 
RP11-96C21.1,NA,0,1, 
RP11-96H17.1,NA,-0.282665636,0.947914399, 
RP11-96H19.1,NA,0.319486201,1, 
RP11-96K19.2,NA,-0.663399548,0.83605334, 
RP11-96L14.7,NA,-1.30268143,0.575474659, 
RP11-96O20.4,NA,-1.132879703,0.727972126, 
RP11-96P7.1,NA,-0.559357302,0.684518091, 
RP11-973F15.2,NA,0,1, 
RP11-973H7.4,NA,0,1, 
RP11-977G19.10,NA,0.23531636,1, 
RP11-977G19.11,NA,0,1, 
RP11-977G19.5,NA,0.15416784,0.963303571, 
RP11-97E7.2,NA,-0.095627049,0.917411976, 
RP11-97O12.2,NA,-0.492627014,0.906117822, 
RP11-97O12.7,NA,0.387862297,0.919909341, 
RP11-981G7.2,NA,-1.460181587,0.279219868, 
RP11-981P6.1,NA,0.248393433,0.783190773, 
RP11-982M15.5,NA,0,1, 
RP11-982M15.6,NA,0.700703183,0.912064312, 
RP11-982M15.7,NA,-0.24163125,1, 
RP11-982M15.8,NA,-0.539499199,0.731504313, 
RP11-983C2.2,NA,0,1, 
RP11-983P16.4,NA,-2.151519614,0.104485959, 
RP11-986E7.2,NA,0,1, 
RP11-986E7.7,NA,-2.614284772,0.357513444, 
RP11-989E6.3,NA,0,1, 
RP11-989F5.3,NA,0.034375881,1, 
RP11-98D18.9,NA,0.050408465,0.998307453, 
RP11-98I9.4,NA,0.34620433,0.829028026, 
RP11-98J23.2,NA,1.444939868,0.208740039, 
RP11-98J9.2,NA,-0.816300317,0.64199092, 
RP11-98L5.2,NA,-1.475102739,0.648045884, 
RP11-98L5.4,NA,-0.337324214,0.703040686, 
RP11-98O2.1,NA,-0.250440296,0.750493244, 
RP11-98P2.1,NA,0,1, 
RP11-991C1.1,NA,0,1, 
RP11-993B23.3,NA,-0.347548112,0.698651958, 
RP11-995C19.2,NA,0,1, 
RP11-996F15.2,NA,-0.282665636,0.730831541, 
RP11-99E15.2,NA,0,1, 
RP11-99H20.1,NA,0.187830222,0.837566829, 
RP11-9B6.1,NA,-0.161808942,0.823392183, 
RP11-9M16.2,NA,-0.050206884,1, 
RP13-1039J1.2,NA,0.070733491,0.968270412, 
RP13-104F24.1,NA,0.784492705,0.653347311, 
RP13-131K19.2,NA,0.099222538,1, 
RP13-143G15.4,NA,-0.138345833,0.856125253, 
RP13-150K15.1,NA,-0.211557596,1, 
RP13-188A5.1,NA,0.588879376,0.832080948, 
RP13-20L14.1,NA,0.08525923,0.946040182, 
RP13-216E22.4,NA,0.07417553,0.957099368, 
RP13-228J13.1,NA,-0.474675427,0.665598599, 
RP13-228J13.5,NA,0.187830222,0.837566829, 
RP13-228J13.8,NA,-0.038492406,1, 
RP13-270P17.1,NA,-0.388488451,0.907258713, 
RP13-270P17.2,NA,0.462673772,0.883913535, 
RP13-279N23.2,NA,-0.456794701,0.879200512, 
RP13-297E16.4,NA,-0.902345127,0.431540898, 
RP13-297E16.5,NA,0,1, 
RP13-30A9.2,NA,0,1, 
RP13-314C10.5,NA,-0.095627049,0.917411976, 
RP13-317D12.3,NA,0,1, 
RP13-329D4.3,NA,0.103759375,1, 
RP13-347D8.1,NA,0,1, 
RP13-348B13.2,NA,0.034375881,1, 
RP13-379L11.1,NA,0,1, 
RP13-379L11.2,NA,-0.462576718,0.734388689, 
RP13-392I16.1,NA,-0.862965941,0.559350336, 
RP13-395E19.3,NA,-0.214483877,0.837357207, 
RP13-39P12.3,NA,0,1, 
RP13-444H2.1,NA,0,1, 
RP13-46H24.1,NA,-1.622357591,0.657202052, 
RP13-487K5.1,NA,0,1, 
RP13-494C23.1,NA,0.023277351,1, 
RP13-507P19.2,NA,-2.606309444,0.224990293, 
RP13-512J5.1,NA,0.08525923,0.946040182, 
RP13-516M14.2,NA,-2.036329393,0.342127399, 
RP13-516M14.4,NA,-0.36072798,0.923505073, 
RP13-52K8.1,NA,1.02239131,0.652855852, 
RP13-539F13.3,NA,-0.220988337,1, 
RP13-578N3.3,NA,0.522689546,0.849717675, 
RP13-582O9.5,NA,0.899644421,0.801645048, 
RP13-608F4.8,NA,-1.082844945,0.309395469, 
RP13-614K11.1,NA,0.295008715,1, 
RP13-631K18.2,NA,-0.008596124,1, 
RP13-631K18.5,NA,-0.8050125,0.767822025, 
RP13-638C3.3,NA,0,1, 
RP13-653N12.1,NA,0.089973986,1, 
RP13-653N12.2,NA,-0.356633405,0.97363105, 
RP13-726E6.2,NA,-1.202003852,0.268410953, 
RP13-735L24.1,NA,-0.134473426,1, 
RP13-753N3.1,NA,0,1, 
RP13-766D20.2,NA,-0.495496289,0.966948365, 
RP13-824C8.2,NA,0,1, 
RP13-870H17.3,NA,0,1, 
RP13-890H12.2,NA,-0.723061358,0.730831541, 
RP13-941N14.1,NA,-0.409598783,0.730833664, 
RP13-977J11.2,NA,-0.919021839,0.558908448, 
RP13-977J11.8,NA,-0.426285572,0.499780045, 
RP13-996F3.3,NA,-1.374446841,0.532190214, 
RP3-322G13.5,NA,-0.295841757,0.767874229, 
RP3-323B6.1,NA,0.099222538,0.989236758, 
RP3-323N1.2,NA,0.239839504,0.760591312, 
RP3-323P13.2,NA,-0.75099358,0.842482412, 
RP3-323P24.3,NA,1.047493607,0.619384845, 
RP3-326I13.1,NA,0.089973986,0.937329323, 
RP3-329E20.2,NA,-0.281055143,0.932849434, 
RP3-332B22.1,NA,-0.786631982,0.643018949, 
RP3-333H23.8,NA,-1.081300763,0.622561352, 
RP3-340B19.3,NA,-0.039123295,1, 
RP3-340N1.2,NA,0,1, 
RP3-340N1.6,NA,-0.379167841,0.684518091, 
RP3-355L5.4,NA,-0.161808942,0.823392183, 
RP3-358H7.1,NA,0.346932538,0.779208171, 
RP3-368A4.5,NA,0.367691068,0.522429887, 
RP3-368B9.2,NA,-0.220988337,0.969215756, 
RP3-369A17.4,NA,0,1, 
RP3-370M22.8,NA,0.345169245,0.691752471, 
RP3-377H17.2,NA,-0.107309365,0.900394528, 
RP3-388M5.9,NA,0,1, 
RP3-388N13.3,NA,-1.243603409,0.610776515, 
RP3-393E18.2,NA,-0.033635481,1, 
RP3-395M20.7,NA,-0.873975732,0.824521062, 
RP3-395M20.8,NA,-0.797077991,0.684518091, 
RP3-395M20.9,NA,-0.209054948,1, 
RP3-395P12.2,NA,-0.087361551,0.968954043, 
RP3-399L15.3,NA,0.590790084,0.901411345, 
RP3-400N23.6,NA,0.12984354,0.887096924, 
RP3-402G11.26,NA,-0.670783191,0.863341744, 
RP3-405J10.3,NA,-0.43092725,0.671870937, 
RP3-406P24.3,NA,-0.714923841,0.48770028, 
RP3-407E4.3,NA,-0.932090928,0.726465689, 
RP3-407E4.4,NA,0,1, 
RP3-410B11.1,NA,-0.565331271,0.652855852, 
RP3-413H6.2,NA,0.137592399,1, 
RP3-414A15.10,NA,-0.36811222,0.933203098, 
RP3-414A15.11,NA,0.045143061,1, 
RP3-416H24.1,NA,-0.379167841,0.684518091, 
RP3-416J7.4,NA,0,1, 
RP3-416J7.5,NA,-1.930806035,0.520747957, 
RP3-417L20.4,NA,0.330482024,0.783190773, 
RP3-418C23.2,NA,-0.744220252,0.857071154, 
RP3-422G23.4,NA,-0.978486583,0.790300229, 
RP3-428L16.1,NA,0.034375881,1, 
RP3-429O6.1,NA,-0.36811222,0.951408477, 
RP3-434P1.6,NA,0,1, 
RP3-436N22.3,NA,0,1, 
RP3-437I16.1,NA,-1.870956166,0.336669514, 
RP3-439F8.1,NA,-1.249431079,0.684691465, 
RP3-449H6.1,NA,-0.980415731,0.380484603, 
RP3-449M8.6,NA,-0.653760333,0.804395529, 
RP3-449O17.1,NA,0.338353673,0.900394528, 
RP3-454B23.1,NA,-1.048941981,0.76283508, 
RP3-455E7.1,NA,-0.894191099,0.638870519, 
RP3-455J7.4,NA,-0.76545164,0.660744267, 
RP3-460G2.2,NA,-0.313702104,0.713148099, 
RP3-462D8.2,NA,0,1, 
RP3-467K16.4,NA,-0.811864884,0.769921546, 
RP3-468B3.2,NA,-3.172746133,0.067517822, 
RP3-470B24.5,NA,-0.282665636,0.730831541, 
RP3-470L22.1,NA,0,1, 
RP3-473B4.3,NA,0,1, 
RP3-473L9.4,NA,0.218350443,1, 
RP3-475N16.1,NA,0.162972845,0.96099148, 
RP3-477O4.14,NA,0.073342435,1, 
RP3-477O4.5,NA,-1.411525987,0.238072895, 
RP3-486I3.5,NA,0,1, 
RP3-495K2.2,NA,-0.530985097,0.857704146, 
RP3-495K2.3,NA,-1.945267566,0.272571245, 
RP3-507I15.1,NA,-0.126106468,1, 
RP3-508I15.19,NA,0,1, 
RP3-508I15.9,NA,-0.8050125,0.660826226, 
RP3-509I19.1,NA,-0.119965315,0.880075147, 
RP3-510D11.1,NA,-1.300970808,0.519468444, 
RP3-510D11.2,NA,0,1, 
RP3-510L9.1,NA,0,1, 
RP3-510O8.3,NA,-0.028433908,1, 
RP3-510O8.4,NA,0.070733491,1, 
RP3-513G18.2,NA,-0.615998969,0.863341744, 
RP3-514A23.2,NA,0,1, 
RP3-522J7.6,NA,-2.227826405,0.116054284, 
RP3-522P13.2,NA,0.460325563,0.921816666, 
RP3-522P13.3,NA,0.573195437,0.823392183, 
RP3-523C21.2,NA,0.284735335,0.902194952, 
RP3-525N10.2,NA,-0.074130807,1, 
RP4-529N6.1,NA,-0.51532279,0.731275004, 
RP4-530I15.6,NA,0,1, 
RP4-535B20.1,NA,-1.011903959,0.52129518, 
RP4-536B24.3,NA,0.547785372,0.879469497, 
RP4-536B24.4,NA,-1.134604354,0.686331469, 
RP4-541C22.5,NA,0,1, 
RP4-544H6.2,NA,0.961163366,0.75514658, 
RP4-545C24.1,NA,0.211324173,0.912675977, 
RP4-550H1.5,NA,0,1, 
RP4-551E13.2,NA,0.436040274,0.831212596, 
RP4-552O12.1,NA,-0.474675427,0.665598599, 
RP4-555L14.4,NA,-1.386635588,0.612571509, 
RP4-559A3.7,NA,1.803785828,0.509847308, 
RP4-562J12.2,NA,0,1, 
RP4-564F22.5,NA,-0.597533505,0.773235267, 
RP4-565E6.1,NA,0.038534545,1, 
RP4-568F9.6,NA,-0.107950809,0.928993701, 
RP4-569M23.2,NA,0,1, 
RP4-575N6.4,NA,-0.419070606,0.789124869, 
RP4-576H24.2,NA,-0.352166745,0.910760689, 
RP4-576H24.4,NA,-0.337324214,0.703040686, 
RP4-583P15.11,NA,0.099222538,0.936448838, 
RP4-583P15.15,NA,0.16045971,1, 
RP4-590F24.1,NA,0,1, 
RP4-591L5.1,NA,-0.437425975,0.772843532, 
RP4-594A5.1,NA,0.050408465,0.998307453, 
RP4-594I10.3,NA,-0.038492406,1, 
RP4-597A16.2,NA,0,1, 
RP4-601K24.1,NA,0.318254624,0.946505302, 
RP4-601P9.1,NA,0,1, 
RP4-601P9.2,NA,-0.530985097,0.82032124, 
RP4-604G5.1,NA,-0.325587221,1, 
RP4-607I7.1,NA,0,1, 
RP4-610C12.1,NA,-0.020742777,1, 
RP4-610C12.3,NA,-0.530985097,0.747665648, 
RP4-610C12.4,NA,-0.037446256,1, 
RP4-613B23.1,NA,-0.066338665,1, 
RP4-614C15.2,NA,0,1, 
RP4-614N24.1,NA,-0.857791509,0.748895651, 
RP4-617C6.1,NA,0.177820057,1, 
RP4-620F22.2,NA,-0.087678135,0.930729371, 
RP4-621B10.8,NA,0.551821382,0.648045884, 
RP4-622L5.2,NA,0.486214611,0.767874229, 
RP4-622L5.7,NA,-0.474675427,0.909096582, 
RP4-630A11.3,NA,-0.782062858,0.679936094, 
RP4-633O19__A.1,NA,0.110110591,0.949835708, 
RP4-635E18.6,NA,-0.415975838,0.836797818, 
RP4-639F20.1,NA,0.097984963,1, 
RP4-640H8.2,NA,-0.282665636,0.921816666, 
RP4-647C14.2,NA,-0.151545433,0.989236758, 
RP4-655C5.4,NA,-0.060190748,1, 
RP4-663N10.1,NA,0.436488594,0.953850059, 
RP4-663N10.2,NA,0,1, 
RP4-665J23.1,NA,-0.587208204,0.946040182, 
RP4-665J23.2,NA,-1.252509019,0.526916312, 
RP4-665J23.4,NA,-0.161830147,0.989236758, 
RP4-666F24.3,NA,-1.095764962,0.739561695, 
RP4-669H2.1,NA,0.060714131,1, 
RP4-669L17.10,NA,0.643650924,0.549539692, 
RP4-669L17.8,NA,0,1, 
RP4-669P10.16,NA,0.169956029,0.80101722, 
RP4-673D20.3,NA,-0.434760593,0.929562319, 
RP4-680D5.2,NA,-0.104143308,0.970893368, 
RP4-682C21.2,NA,0.099222538,0.921816666, 
RP4-683L5.1,NA,0,1, 
RP4-683M8.2,NA,0,1, 
RP4-684O24.5,NA,-1.872119232,0.446999426, 
RP4-686C3.7,NA,-0.050483988,1, 
RP4-694A7.4,NA,0.706954756,0.767874229, 
RP4-697K14.3,NA,-0.074130807,1, 
RP4-704D21.2,NA,0.567008772,0.82032124, 
RP4-705F19.1,NA,0,1, 
RP4-705O1.1,NA,0,1, 
RP4-712E4.1,NA,-1.14227601,0.699830094, 
RP4-717I23.3,NA,-0.221738981,1, 
RP4-718D20.3,NA,-0.074130807,0.96626315, 
RP4-718J7.4,NA,-0.757592517,0.553633817, 
RP4-718N17.2,NA,-0.379167841,0.684518091, 
RP4-723E3.1,NA,-0.393429583,0.921816666, 
RP4-724E16.2,NA,0.003864876,1, 
RP4-728D4.2,NA,-0.029664192,1, 
RP4-734P14.4,NA,-0.138345833,0.953632758, 
RP4-735C1.4,NA,-0.095627049,0.917411976, 
RP4-735C1.6,NA,0,1, 
RP4-737E23.2,NA,-0.138345833,0.999790964, 
RP4-738P15.1,NA,-1.90453015,0.510505937, 
RP4-742C19.12,NA,-0.930085212,0.714653565, 
RP4-749H3.2,NA,0,1, 
RP4-753D10.5,NA,0,1, 
RP4-753M9.1,NA,-0.253477958,0.660826226, 
RP4-753P9.3,NA,0.279839044,0.706412883, 
RP4-754E20__A.5,NA,0.068751762,1, 
RP4-755D9.1,NA,-1.226023968,0.631281188, 
RP4-756G23.5,NA,-0.367355461,0.925593889, 
RP4-756H11.3,NA,1.701842496,0.496978999, 
RP4-758J18.10,NA,-2.554058739,0.159372852, 
RP4-758J18.2,NA,-0.368120074,0.883517757, 
RP4-758J18.7,NA,0,1, 
RP4-760C5.3,NA,-0.275699616,0.929131058, 
RP4-760C5.5,NA,0,1, 
RP4-763G1.2,NA,-0.119965315,0.880075147, 
RP4-765H13.1,NA,-0.323845292,0.977880418, 
RP4-769N13.6,NA,0.52258249,0.912675977, 
RP4-773N10.6,NA,0,1, 
RP4-777D9.2,NA,-0.138345833,0.989236758, 
RP4-779E11.3,NA,-0.461963718,0.912675977, 
RP4-781K5.5,NA,-0.119965315,0.988032919, 
RP4-781K5.6,NA,-0.119965315,0.889900476, 
RP4-781K5.7,NA,0,1, 
RP4-784A16.4,NA,0,1, 
RP4-784A16.5,NA,0.360388274,0.951307979, 
RP4-788L20.3,NA,0,1, 
RP4-790G17.7,NA,0.060714131,1, 
RP4-792G4.2,NA,-0.325250818,0.856125253, 
RP4-794H19.1,NA,0.369203424,0.776154495, 
RP4-798A10.2,NA,-1.287640178,0.695843136, 
RP4-798A10.4,NA,-0.008336657,1, 
RP4-798P15.3,NA,0.881447622,0.565603252, 
RP4-799D16.1,NA,0.183388912,0.871685702, 
RP4-800G7.2,NA,0.198387281,0.829641291, 
RP4-800G7.3,NA,-0.067211287,0.968954043, 
RP4-800J21.3,NA,0.113460076,1, 
RP4-801G22.2,NA,0,1, 
RP4-801G22.3,NA,0.099222538,0.921816666, 
RP4-803A2.2,NA,-0.338247009,0.98060542, 
RP4-803J11.2,NA,-0.379466841,0.792001901, 
RP4-806M20.5,NA,0,1, 
RP4-809F18.1,NA,0.243938113,0.981468455, 
RP4-811H24.9,NA,-1.722816497,0.392757147, 
RP4-813D12.2,NA,0,1, 
RP4-813D12.3,NA,-2.337756436,0.266878246, 
RP5-1000K24.2,NA,0.975147398,0.766960717, 
RP5-1004I9.1,NA,0,1, 
RP5-1006K12.1,NA,0,1, 
RP5-1007G16.1,NA,-0.133512643,0.863341744, 
RP5-1007M22.2,NA,0.069045997,1, 
RP5-1013A22.2,NA,0.28709796,0.793064891, 
RP5-1018K9.1,NA,-1.400856696,0.517479888, 
RP5-1021I20.1,NA,0.483078298,0.89827991, 
RP5-1021I20.4,NA,0.450117134,0.770217872, 
RP5-1021I20.5,NA,-0.074130807,0.968954043, 
RP5-1022P6.4,NA,0,1, 
RP5-1022P6.5,NA,0,1, 
RP5-1024C24.1,NA,-0.061735401,1, 
RP5-1024G6.2,NA,0,1, 
RP5-1024G6.5,NA,-0.304509664,0.880252342, 
RP5-1027G4.3,NA,0,1, 
RP5-1027O15.1,NA,0,1, 
RP5-1028K7.2,NA,-0.684441004,0.900480647, 
RP5-1028L10.1,NA,0,1, 
RP5-1029F21.2,NA,0,1, 
RP5-1029F21.3,NA,-0.119965315,1, 
RP5-1030M6.3,NA,-0.918295834,0.638041433, 
RP5-1031D4.2,NA,-0.080952174,0.946040182, 
RP5-1031J8.1,NA,0.176954812,0.845523361, 
RP5-1033H22.2,NA,-0.250440296,0.775567127, 
RP5-1043L13.1,NA,-0.513456792,0.841330119, 
RP5-1048B16.1,NA,0,1, 
RP5-1050D4.3,NA,0.221881318,0.82032124, 
RP5-1050D4.5,NA,-0.82434259,0.732445156, 
RP5-1052I5.2,NA,0.180616506,0.842482412, 
RP5-1053E7.3,NA,0.006949771,1, 
RP5-1057I20.2,NA,-0.250440296,0.896004211, 
RP5-1057J7.6,NA,0.415741253,0.770897865, 
RP5-1061H20.4,NA,-0.645258906,0.764175205, 
RP5-1061H20.5,NA,0,1, 
RP5-1063M23.1,NA,-1.390799824,0.520222788, 
RP5-1063M23.2,NA,-0.771565509,0.478529144, 
RP5-1065J22.4,NA,-1.840225558,0.43273336, 
RP5-1065P14.2,NA,-0.375510802,0.902135526, 
RP5-1066H13.4,NA,-0.220988337,0.768185457, 
RP5-1068B5.3,NA,-1.047848601,0.666382568, 
RP5-1069C8.2,NA,-0.1786843,0.960633077, 
RP5-1073O3.2,NA,0.171080013,0.823392183, 
RP5-1073O3.7,NA,-0.87524759,0.704694474, 
RP5-1074L1.1,NA,-0.318213597,0.957935406, 
RP5-1077H22.2,NA,-0.50654307,0.887096924, 
RP5-1086K13.1,NA,-1.067880681,0.766577044, 
RP5-1086L22.1,NA,-1.188509827,0.59755797, 
RP5-1087E8.3,NA,0,1, 
RP5-1091N2.9,NA,1.085324212,0.523709056, 
RP5-1092A11.2,NA,0,1, 
RP5-1097P24.1,NA,0,1, 
RP5-1101C3.1,NA,0,1, 
RP5-1103G7.4,NA,0.570318014,0.875241731, 
RP5-1109J22.1,NA,-0.732069439,0.774485268, 
RP5-1109J22.2,NA,-0.687834314,0.753976609, 
RP5-1112D6.4,NA,0.00549956,1, 
RP5-1112F19.2,NA,0,1, 
RP5-1115A15.1,NA,0.060714131,0.982528881, 
RP5-1119A7.11,NA,-2.564245508,0.302528824, 
RP5-1119A7.14,NA,-0.95822923,0.257442764, 
RP5-1119D9.4,NA,-2.176546493,0.31040626, 
RP5-1119O21.2,NA,-0.337324214,0.804712283, 
RP5-1120P11.1,NA,-0.555984249,0.953850059, 
RP5-1120P11.3,NA,0.844058365,0.77607548, 
RP5-1121A15.3,NA,-0.220988337,0.968270412, 
RP5-1125A11.1,NA,0.626611933,0.902468955, 
RP5-1125N11.1,NA,0,1, 
RP5-1132H15.3,NA,0.507436836,0.629699323, 
RP5-1139B12.3,NA,0,1, 
RP5-1139B12.4,NA,0,1, 
RP5-1139I1.1,NA,-1.710961488,0.37971566, 
RP5-1142A6.2,NA,0.295942565,0.907237322, 
RP5-1142A6.8,NA,-0.072798512,1, 
RP5-1157M23.2,NA,-0.477180901,0.868592966, 
RP5-1158E12.3,NA,-0.138212927,1, 
RP5-1159O4.1,NA,-1.931903789,0.301059775, 
RP5-1159O4.2,NA,0.411924564,0.771648477, 
RP5-1160K1.3,NA,0.369238187,0.781014782, 
RP5-1165K10.2,NA,-0.227162944,0.776459519, 
RP5-1166F10.1,NA,-0.947085349,0.728918603, 
RP5-1170K4.7,NA,0,1, 
RP5-1172A22.1,NA,-0.36811222,0.959201878, 
RP5-1172N10.2,NA,0.221881318,0.9684976, 
RP5-1180C10.2,NA,-1.202870713,0.679936094, 
RP5-1180C18.1,NA,0,1, 
RP5-1185H19.2,NA,0,1, 
RP5-1185I7.1,NA,-0.911840726,0.666263212, 
RP5-1186N24.3,NA,-0.688217653,0.648007611, 
RP5-1195D24.1,NA,-0.907221435,0.731504313, 
RP5-1198O20.4,NA,-0.075661758,1, 
RP5-821D11.7,NA,-0.444818569,0.919266956, 
RP5-827A12.2,NA,0,1, 
RP5-827C21.2,NA,0,1, 
RP5-827C21.4,NA,0.902448588,0.79511356, 
RP5-827L5.2,NA,0,1, 
RP5-828H9.1,NA,-0.474675427,0.908809524, 
RP5-843L14.1,NA,0,1, 
RP5-855F14.1,NA,-0.53848063,0.894298872, 
RP5-857K21.1,NA,-0.282665636,0.730831541, 
RP5-857K21.4,NA,-0.032518076,1, 
RP5-858B6.1,NA,-1.103446707,0.450877403, 
RP5-858B6.3,NA,0.099222538,0.921816666, 
RP5-859D4.3,NA,-0.074130807,1, 
RP5-860P4.2,NA,0,1, 
RP5-862P8.3,NA,-0.1949875,0.788504015, 
RP5-864K19.4,NA,-1.872631985,0.508788868, 
RP5-865N13.1,NA,-0.087678135,0.930729371, 
RP5-865N13.2,NA,0,1, 
RP5-866L20.1,NA,-1.849757891,0.294098949, 
RP5-874C20.3,NA,-0.633620143,0.664663666, 
RP5-875O13.6,NA,-0.65515789,0.863341744, 
RP5-878I13.1,NA,0.191383687,0.992518179, 
RP5-882C2.2,NA,-1.431102423,0.599779884, 
RP5-884C9.2,NA,-1.902532483,0.480923288, 
RP5-884G6.2,NA,0,1, 
RP5-884M6.1,NA,0.415391166,0.981468455, 
RP5-886K2.3,NA,-0.074130807,0.989236758, 
RP5-887A10.1,NA,0.313067416,0.97662946, 
RP5-890E16.2,NA,-0.928449537,0.735364724, 
RP5-891H21.5,NA,-0.138345833,1, 
RP5-893G23.1,NA,0,1, 
RP5-894A10.2,NA,0.225116082,0.819834621, 
RP5-894D12.3,NA,0.545841742,0.858075088, 
RP5-894D12.5,NA,-0.73573495,0.902194952, 
RP5-896L10.1,NA,-2.92996704,0.090790811, 
RP5-902P8.10,NA,-0.06608352,1, 
RP5-905G11.3,NA,-0.095627049,0.917411976, 
RP5-905H7.9,NA,-0.282665636,0.730831541, 
RP5-908D6.1,NA,0.050408465,0.998307453, 
RP5-908M14.5,NA,-0.437791404,0.970893368, 
RP5-914P20.5,NA,0.606659374,0.684518091, 
RP5-930J4.2,NA,0.034375881,1, 
RP5-930J4.4,NA,0,1, 
RP5-936J12.1,NA,0,1, 
RP5-940F7.2,NA,-0.1949875,0.95327904, 
RP5-940J5.3,NA,0,1, 
RP5-940J5.9,NA,0.772151048,0.823392183, 
RP5-942I16.1,NA,0,1, 
RP5-944M2.1,NA,0,1, 
RP5-944M2.3,NA,0,1, 
RP5-947P14.1,NA,0.29248125,0.791912975, 
RP5-951N9.2,NA,0.050408465,0.998307453, 
RP5-952N6.1,NA,0.667256691,0.698222033, 
RP5-955M13.4,NA,-0.733267732,0.322007533, 
RP5-963E22.4,NA,-0.714682123,0.80089142, 
RP5-965F6.2,NA,0,1, 
RP5-966M1.6,NA,-0.583415771,0.737764145, 
RP5-968D22.1,NA,-0.1949875,0.932600112, 
RP5-971N18.3,NA,-0.835296977,0.666263212, 
RP5-977B1.11,NA,0.221881318,0.82032124, 
RP5-977B1.7,NA,-0.676289911,0.736170946, 
RP5-983L19.2,NA,-3.004747064,0.002257596, 
RP5-984P4.4,NA,0,1, 
RP5-994D16.3,NA,0,1, 
RP5-994D16.9,NA,0,1, 
RP5-998H6.2,NA,-1.952934897,0.295183903, 
RP5-998N21.10,NA,0,1, 
RP5-998N21.7,NA,0,1, 
RP6-109B7.3,NA,0.63359355,0.888540675, 
RP6-159A1.3,NA,0.176954812,0.845523361, 
RP6-191P20.4,NA,-0.756344382,0.710846238, 
RP6-1O2.1,NA,0.242015368,1, 
RP6-206I17.1,NA,-0.023862718,1, 
RP6-206I17.2,NA,-1.178185303,0.480976155, 
RP6-206I17.3,NA,0.325640693,0.785424244, 
RP6-33F8.1,NA,0.201838731,0.828858984, 
RP6-65G23.1,NA,0.21752267,0.777800871, 
RP6-65G23.3,NA,-0.664256144,0.648045884, 
RP6-91H8.1,NA,0.493938113,0.833343127, 
RP6-99M1.2,NA,-0.224892773,0.940650807, 
RPA3-AS1,NA,-0.163605223,0.989463269, 
RPL21P122,NA,0.045143061,1, 
RPL21P5,NA,0.117037209,0.902194952, 
RPL21P71,NA,0,1, 
RPL27AP,NA,-0.034706085,1, 
RPL29P24,NA,0.039799649,1, 
RPL34-AS1,NA,-0.095505025,1, 
RPL39P5,NA,-0.126170541,0.89500572, 
RPL6P9,NA,0.055598105,0.989236758, 
RPL7AP23,NA,0,1, 
RPL7P24,NA,0,1, 
RPL7P58,NA,-0.162838336,0.788554441, 
RPL9P8,NA,-0.316186656,0.906039667, 
RPP14_1,NA,-0.07916387,1, 
RPS10P16,NA,0,1, 
RPS11P6,NA,0,1, 
RPS17L,NA,-0.224150901,0.891865178, 
RPS23P6,NA,-0.074130807,0.970594375, 
RPS26P55,NA,0.045143061,1, 
RPS27P25,NA,-0.194096122,0.79989762, 
RPS2P35,NA,-0.063011275,0.976986126, 
RPS4XP16,NA,-0.22208952,0.72262357, 
RPS6KA2-AS1,NA,0.050408465,0.998307453, 
RQCD1,NA,-0.101850839,0.982528881, 
RRP7B,NA,0.785938692,0.503863539, 
RSBN1L-AS1,NA,-0.594396675,0.873233339, 
RSG1,NA,-0.522354041,0.887096924, 
RTDR1,NA,-0.176380191,0.99834187, 
RTFDC1,NA,-0.278579498,0.874811641, 
SACS-AS1,NA,0,1, 
SALL4P1,NA,0.034375881,1, 
SARS,NA,-0.188629646,0.917384852, 
SCAND3,NA,-1.171303973,0.50627047, 
SCGB1A1,NA,-0.074130807,0.957099368, 
SCGB2A1,NA,-0.1949875,0.788504015, 
SCGN,NA,-0.138345833,0.856125253, 
